session_id,user_id,restaurant_id,start_time,meal_period,zone,dietary_toggle,order_completed,final_order_value,num_cart_items
S008918,U01158,R0044,2025-12-25T07:33:17.843919,breakfast,Central,veg,True,1277,7
S008919,U03330,R0095,2025-12-22T18:18:58.572891,late_night,West,none,True,603,4
S008920,U02020,R0034,2025-12-05T00:41:43.928980,late_night,West,non-veg,True,528,4
S008921,U00303,R0031,2025-12-28T03:32:56.593746,late_night,East,non-veg,True,200,3
S008922,U04762,R0083,2025-12-30T06:40:14.272355,late_night,South,none,True,135,2
S008923,U01212,R0088,2025-12-23T21:33:08.078421,dinner,East,none,True,756,4
S008924,U01271,R0036,2025-12-25T18:02:38.259544,late_night,Central,veg,False,0,4
S008925,U00595,R0009,2025-12-05T17:55:49.080343,late_night,South,none,True,673,4
S008926,U03885,R0083,2026-01-04T07:38:10.752450,breakfast,South,none,True,477,2
S008927,U00969,R0048,2026-01-03T17:05:54.539956,late_night,South,none,True,641,2
S008928,U02884,R0074,2025-12-24T03:07:16.519723,late_night,Central,none,True,171,3
S008929,U01573,R0067,2025-12-10T08:26:54.531602,breakfast,South,none,False,0,2
S008930,U04020,R0056,2025-12-30T07:38:45.924982,breakfast,West,none,True,876,7
S008931,U00923,R0091,2025-12-31T20:16:31.861288,dinner,Central,none,True,286,3
S008932,U03961,R0033,2025-12-17T04:45:38.465962,late_night,North,none,True,180,1
S008933,U01285,R0017,2025-12-27T17:06:59.152069,late_night,North,none,True,1405,4
S008934,U00854,R0050,2025-12-14T01:40:21.556088,late_night,South,none,True,737,4
S008935,U01084,R0008,2025-12-27T21:33:17.304997,dinner,West,none,True,1110,4
S008936,U04754,R0077,2025-12-12T18:24:30.187107,late_night,West,none,True,796,3
S008937,U01303,R0056,2025-12-27T20:48:10.923651,dinner,West,veg,True,509,4
S008938,U04928,R0031,2025-12-31T15:11:53.666356,late_night,East,none,True,126,2
S008939,U03440,R0001,2025-12-04T11:25:23.888715,lunch,South,none,True,787,7
S008940,U04734,R0069,2025-12-15T20:09:39.047344,dinner,Central,none,True,364,3
S008941,U04058,R0006,2025-12-14T08:33:09.243661,breakfast,West,veg,True,164,2
S008942,U03851,R0025,2026-01-04T20:15:26.517610,dinner,North,veg,True,466,3
S008943,U03039,R0040,2025-12-23T21:44:45.730627,dinner,West,none,True,805,5
S008944,U00821,R0042,2025-12-26T11:54:22.890312,lunch,North,none,True,124,1
S008945,U00768,R0004,2025-12-22T06:01:53.361769,late_night,North,none,True,479,2
S008946,U01971,R0081,2025-12-05T16:29:34.671285,late_night,North,none,True,365,4
S008947,U04658,R0071,2025-12-15T07:40:27.547172,breakfast,South,none,True,688,3
S008948,U04434,R0069,2025-12-19T07:43:11.238447,breakfast,Central,veg,True,601,6
S008949,U01594,R0043,2025-12-31T06:11:18.809291,late_night,West,none,True,1155,6
S008950,U04875,R0054,2025-12-22T09:18:08.008447,breakfast,South,none,True,350,4
S008951,U00823,R0019,2025-12-19T07:00:46.834522,breakfast,East,none,False,0,2
S008952,U01846,R0020,2026-01-01T00:12:55.456035,late_night,East,none,True,316,4
S008953,U03870,R0032,2026-01-05T17:04:55.765986,late_night,Central,veg,True,655,7
S008954,U03104,R0091,2025-12-28T20:53:16.776073,dinner,Central,none,True,337,1
S008955,U03681,R0039,2025-12-10T08:15:06.567495,breakfast,Central,veg,True,93,2
S008956,U02562,R0032,2025-12-25T05:34:56.814169,late_night,Central,none,True,1030,6
S008957,U03814,R0093,2025-12-02T11:19:20.792197,lunch,North,none,True,501,1
S008958,U04010,R0020,2026-01-05T08:44:41.348576,breakfast,East,none,True,594,7
S008959,U04977,R0040,2026-01-03T05:55:17.362531,late_night,West,none,True,541,5
S008960,U02078,R0020,2025-12-20T09:21:30.625799,breakfast,East,veg,True,249,3
S008961,U01120,R0081,2025-12-21T20:13:30.140939,dinner,North,veg,True,334,2
S008962,U03389,R0052,2025-12-26T21:44:45.618817,dinner,Central,none,False,0,6
S008963,U04164,R0065,2026-01-03T18:50:12.954968,late_night,East,none,True,417,3
S008964,U00557,R0056,2025-12-15T20:17:22.862078,dinner,West,none,False,0,3
S008965,U00234,R0026,2025-12-31T16:08:35.338114,late_night,East,none,True,181,1
S008966,U00897,R0031,2025-12-31T09:28:11.437446,breakfast,East,none,False,0,2
S008967,U00522,R0100,2025-12-05T06:34:32.974317,late_night,Central,veg,True,1827,8
S008968,U00666,R0033,2025-12-04T02:17:37.732809,late_night,North,none,True,297,1
S008969,U02170,R0024,2025-12-07T21:27:49.143584,dinner,North,none,True,440,2
S008970,U01572,R0090,2025-12-18T22:47:38.467177,dinner,West,none,True,1089,5
S008971,U00646,R0040,2025-12-05T05:00:49.391169,late_night,West,none,True,496,3
S008972,U02716,R0036,2025-12-18T05:15:48.431348,late_night,Central,none,True,154,2
S008973,U00465,R0025,2026-01-04T10:48:42.905270,breakfast,North,none,False,0,2
S008974,U01131,R0054,2026-01-04T01:05:23.809624,late_night,South,veg,True,301,3
S008975,U02227,R0021,2025-12-23T14:20:25.916313,lunch,West,none,True,736,4
S008976,U02807,R0033,2025-12-08T17:45:06.257409,late_night,North,none,True,571,4
S008977,U03549,R0046,2025-12-06T21:36:38.854407,dinner,North,none,True,820,5
S008978,U01500,R0030,2026-01-04T09:24:12.215529,breakfast,East,veg,True,307,2
S008979,U02982,R0034,2025-12-06T11:36:50.056363,lunch,West,none,False,0,4
S008980,U04655,R0018,2025-12-24T03:34:05.403579,late_night,East,none,True,301,3
S008981,U01118,R0055,2025-12-14T12:55:53.586774,lunch,North,none,True,727,3
S008982,U00607,R0089,2025-12-13T02:50:09.683652,late_night,Central,none,True,721,4
S008983,U01502,R0081,2025-12-12T12:41:32.326646,lunch,North,none,True,427,5
S008984,U00078,R0061,2025-12-05T18:39:39.019252,late_night,West,veg,True,792,4
S008985,U02480,R0024,2025-12-11T04:05:43.726478,late_night,North,none,True,440,2
S008986,U00641,R0016,2025-12-24T07:26:06.968398,breakfast,East,none,False,0,4
S008987,U02406,R0087,2025-12-09T09:40:01.190756,breakfast,West,none,True,693,2
S008988,U04244,R0050,2025-12-01T10:27:58.496339,breakfast,South,none,True,763,4
S008989,U01341,R0083,2025-12-02T01:33:13.839014,late_night,South,none,True,732,7
S008990,U03989,R0099,2025-12-17T22:15:25.005715,dinner,West,none,True,395,3
S008991,U01550,R0021,2025-12-14T12:57:01.174529,lunch,West,none,True,418,2
S008992,U04130,R0047,2025-12-12T01:45:12.407501,late_night,Central,none,True,1148,2
S008993,U02648,R0037,2025-12-29T11:30:48.593450,lunch,Central,veg,False,0,4
S008994,U04267,R0015,2026-01-03T23:33:25.491716,late_night,West,veg,True,749,3
S008995,U01356,R0077,2026-01-01T12:44:54.085130,lunch,West,none,True,190,1
S008996,U01023,R0098,2025-12-29T19:53:17.550252,dinner,East,veg,True,401,4
S008997,U03556,R0056,2025-12-17T15:44:17.378152,late_night,West,veg,False,0,5
S008998,U00469,R0035,2025-12-06T23:19:24.138279,late_night,East,veg,True,525,4
S008999,U00098,R0089,2025-12-17T00:19:57.877412,late_night,Central,none,True,355,3
S009000,U00225,R0095,2025-12-13T20:27:14.947558,dinner,West,none,True,655,5
S009001,U04748,R0072,2025-12-21T08:23:24.073368,breakfast,East,none,True,552,3
S009002,U04788,R0029,2026-01-03T01:00:49.241585,late_night,East,none,True,236,2
S009003,U03465,R0098,2026-01-05T08:18:46.854716,breakfast,East,none,True,450,5
S009004,U03679,R0005,2025-12-12T02:50:57.935196,late_night,North,none,True,1232,6
S009005,U00543,R0066,2025-12-07T05:30:43.808889,late_night,Central,none,True,325,2
S009006,U01187,R0007,2025-12-05T15:21:17.650837,late_night,Central,none,True,173,2
S009007,U03012,R0089,2025-12-11T05:47:30.773995,late_night,Central,veg,True,273,1
S009008,U00712,R0077,2025-12-07T03:19:40.448930,late_night,West,none,True,1065,5
S009009,U02165,R0083,2025-12-10T19:29:09.937498,dinner,South,none,True,177,1
S009010,U03819,R0043,2025-12-21T06:21:21.328334,late_night,West,none,True,117,1
S009011,U02122,R0086,2025-12-15T02:25:57.387572,late_night,West,none,True,217,4
S009012,U00342,R0008,2026-01-01T06:47:00.914006,late_night,West,veg,False,0,7
S009013,U00495,R0041,2025-12-13T23:47:15.602367,late_night,Central,none,True,382,2
S009014,U02078,R0088,2025-12-24T23:59:30.665376,late_night,East,none,True,329,3
S009015,U02047,R0069,2025-12-29T21:31:48.886045,dinner,Central,veg,True,180,2
S009016,U00739,R0023,2025-12-29T14:08:10.669548,lunch,West,veg,True,166,1
S009017,U01041,R0021,2025-12-13T04:07:38.322977,late_night,West,none,True,268,1
S009018,U03420,R0051,2025-12-31T20:58:18.120509,dinner,South,none,True,580,3
S009019,U04777,R0034,2025-12-09T17:53:18.450823,late_night,West,none,True,460,3
S009020,U01816,R0020,2025-12-24T21:14:44.818770,dinner,East,none,False,0,8
S009021,U03623,R0015,2025-12-14T18:06:20.253752,late_night,West,none,True,680,2
S009022,U02434,R0058,2025-12-30T11:50:14.818552,lunch,Central,none,True,172,2
S009023,U02941,R0005,2025-12-08T20:18:59.356500,dinner,North,none,False,0,3
S009024,U01817,R0065,2025-12-29T03:06:25.775422,late_night,East,none,False,0,5
S009025,U04736,R0030,2025-12-29T21:00:45.025983,dinner,East,none,True,1431,9
S009026,U02496,R0044,2025-12-18T00:21:50.838615,late_night,Central,veg,True,558,3
S009027,U03477,R0065,2025-12-07T15:55:01.245723,late_night,East,none,False,0,2
S009028,U02294,R0080,2025-12-14T09:07:02.404645,breakfast,Central,none,True,259,5
S009029,U04790,R0046,2025-12-20T10:01:26.887639,breakfast,North,none,True,259,2
S009030,U01502,R0098,2025-12-31T18:01:37.992412,late_night,East,none,True,657,7
S009031,U01537,R0020,2025-12-15T19:28:18.809166,dinner,East,none,True,490,6
S009032,U02615,R0048,2026-01-04T09:38:18.477605,breakfast,South,non-veg,True,1059,5
S009033,U03875,R0082,2026-01-03T02:00:08.404878,late_night,East,none,True,1480,5
S009034,U02425,R0033,2025-12-23T03:49:43.111182,late_night,North,veg,True,397,2
S009035,U01292,R0091,2025-12-18T17:56:04.887046,late_night,Central,veg,True,277,3
S009036,U03369,R0098,2025-12-18T03:52:29.484405,late_night,East,none,True,117,1
S009037,U03622,R0009,2025-12-15T03:19:21.289059,late_night,South,none,True,687,4
S009038,U03116,R0033,2025-12-21T01:10:47.046560,late_night,North,none,True,459,2
S009039,U04493,R0038,2025-12-27T09:39:34.308759,breakfast,East,veg,True,1054,5
S009040,U01977,R0080,2025-12-22T07:38:45.231520,breakfast,Central,none,True,315,5
S009041,U02818,R0016,2025-12-28T19:27:08.585506,dinner,East,none,False,0,3
S009042,U02349,R0057,2025-12-06T18:01:01.344995,late_night,South,none,True,346,3
S009043,U02348,R0096,2025-12-09T03:22:12.211201,late_night,South,none,False,0,4
S009044,U03315,R0018,2026-01-03T00:06:33.121486,late_night,East,none,True,465,2
S009045,U03194,R0031,2025-12-28T20:58:03.619082,dinner,East,none,True,301,4
S009046,U02645,R0044,2025-12-13T23:11:20.902776,late_night,Central,none,False,0,5
S009047,U01875,R0065,2025-12-25T13:58:04.784822,lunch,East,none,True,380,2
S009048,U02976,R0043,2025-12-02T16:44:33.845389,late_night,West,none,True,919,5
S009049,U02866,R0070,2025-12-20T19:36:31.072055,dinner,East,none,True,511,3
S009050,U04098,R0034,2025-12-12T22:45:02.170508,dinner,West,veg,False,0,2
S009051,U04683,R0076,2025-12-28T21:00:30.501751,dinner,West,none,True,773,3
S009052,U00805,R0082,2025-12-16T21:55:54.572411,dinner,East,none,True,609,3
S009053,U04639,R0012,2026-01-01T13:09:31.646432,lunch,South,veg,True,1084,4
S009054,U01801,R0052,2025-12-18T20:10:35.913168,dinner,Central,none,True,368,4
S009055,U03865,R0045,2025-12-12T09:40:01.760286,breakfast,Central,none,False,0,4
S009056,U02065,R0026,2025-12-21T20:39:01.862816,dinner,East,none,True,499,2
S009057,U04729,R0045,2026-01-04T15:55:13.800835,late_night,Central,none,True,291,3
S009058,U04546,R0043,2025-12-02T04:13:28.497783,late_night,West,none,True,84,1
S009059,U01734,R0024,2025-12-20T07:29:45.615717,breakfast,North,none,True,977,4
S009060,U01014,R0007,2025-12-12T12:52:31.608487,lunch,Central,none,True,741,5
S009061,U01828,R0016,2025-12-18T17:50:52.582548,late_night,East,veg,False,0,4
S009062,U04366,R0027,2025-12-23T13:03:09.730181,lunch,South,none,True,569,4
S009063,U01187,R0095,2025-12-02T13:24:47.997307,lunch,West,none,True,807,4
S009064,U00672,R0039,2026-01-05T11:37:09.806882,lunch,Central,none,True,108,2
S009065,U00858,R0099,2025-12-06T02:46:37.250407,late_night,West,non-veg,True,172,1
S009066,U03497,R0013,2025-12-09T14:15:45.820489,lunch,Central,none,True,332,3
S009067,U03707,R0048,2025-12-25T06:33:31.602692,late_night,South,veg,True,592,2
S009068,U01142,R0046,2025-12-06T22:51:11.553052,dinner,North,none,True,739,5
S009069,U00750,R0068,2025-12-11T08:12:39.614564,breakfast,South,none,True,544,3
S009070,U03733,R0029,2026-01-01T05:42:08.607650,late_night,East,veg,True,904,7
S009071,U00819,R0082,2025-12-28T11:54:58.808372,lunch,East,none,True,832,2
S009072,U00247,R0019,2025-12-03T16:20:04.858364,late_night,East,none,True,331,4
S009073,U04925,R0080,2025-12-18T13:58:38.725750,lunch,Central,none,True,429,4
S009074,U02036,R0037,2025-12-10T08:57:02.880258,breakfast,Central,none,False,0,6
S009075,U00772,R0008,2026-01-05T13:19:03.227942,lunch,West,none,True,361,2
S009076,U03581,R0043,2025-12-10T21:36:38.059012,dinner,West,none,True,319,1
S009077,U01158,R0084,2025-12-14T03:32:10.688227,late_night,East,veg,False,0,2
S009078,U04101,R0013,2025-12-12T01:02:56.953054,late_night,Central,none,True,1053,4
S009079,U00014,R0008,2025-12-08T01:36:47.260786,late_night,West,none,True,1075,4
S009080,U03642,R0037,2025-12-04T00:31:45.762598,late_night,Central,non-veg,True,630,5
S009081,U04477,R0071,2025-12-13T00:32:51.523280,late_night,South,none,True,366,2
S009082,U04411,R0084,2025-12-06T04:43:11.220124,late_night,East,none,True,306,3
S009083,U00619,R0001,2025-12-22T20:17:06.419861,dinner,South,veg,True,391,5
S009084,U02919,R0033,2025-12-21T15:13:40.998903,late_night,North,none,True,257,2
S009085,U04284,R0030,2025-12-17T09:27:09.886073,breakfast,East,none,True,1484,7
S009086,U00304,R0051,2025-12-18T08:54:38.681774,breakfast,South,none,False,0,3
S009087,U02015,R0072,2026-01-02T12:36:05.071641,lunch,East,none,True,905,4
S009088,U00435,R0008,2025-12-25T02:30:07.742076,late_night,West,none,True,509,1
S009089,U04439,R0049,2025-12-27T15:14:11.145320,late_night,North,veg,True,775,4
S009090,U03352,R0074,2025-12-27T18:00:50.638750,late_night,Central,none,False,0,3
S009091,U02710,R0067,2025-12-10T10:03:55.467101,breakfast,South,none,True,497,3
S009092,U00633,R0049,2025-12-29T05:57:49.240625,late_night,North,none,True,220,1
S009093,U01711,R0054,2025-12-11T13:37:54.853725,lunch,South,none,True,340,3
S009094,U02033,R0057,2025-12-23T15:17:32.282108,late_night,South,none,True,366,5
S009095,U01276,R0028,2025-12-05T20:30:20.563379,dinner,East,veg,True,481,5
S009096,U01980,R0099,2026-01-03T01:55:02.020475,late_night,West,non-veg,True,503,4
S009097,U01974,R0079,2025-12-26T12:27:42.851800,lunch,East,none,True,713,3
S009098,U01728,R0050,2025-12-21T00:06:05.632075,late_night,South,none,True,254,1
S009099,U02262,R0100,2025-12-31T20:22:56.290527,dinner,Central,none,False,0,5
S009100,U03518,R0074,2026-01-05T08:49:15.910333,breakfast,Central,none,True,81,2
S009101,U02864,R0037,2025-12-12T23:36:27.937521,late_night,Central,none,True,703,5
S009102,U04649,R0088,2025-12-07T01:47:32.000289,late_night,East,none,True,268,2
S009103,U02547,R0062,2025-12-26T23:50:22.724367,late_night,Central,none,True,718,3
S009104,U02947,R0024,2025-12-17T14:13:08.797210,lunch,North,none,True,555,3
S009105,U00124,R0046,2025-12-23T17:57:40.453476,late_night,North,veg,True,322,3
S009106,U02463,R0067,2025-12-09T08:01:06.679758,breakfast,South,none,True,497,3
S009107,U04568,R0068,2025-12-21T19:45:13.576381,dinner,South,none,True,718,5
S009108,U02968,R0007,2025-12-23T17:26:26.402126,late_night,Central,veg,True,233,2
S009109,U03830,R0027,2025-12-04T14:10:10.283388,lunch,South,none,True,906,5
S009110,U01232,R0033,2026-01-01T11:36:13.809065,lunch,North,non-veg,True,419,3
S009111,U03796,R0076,2025-12-03T13:50:14.301321,lunch,West,none,True,690,3
S009112,U00718,R0053,2025-12-09T23:06:24.632158,late_night,South,none,True,265,2
S009113,U01514,R0089,2025-12-02T00:13:47.499182,late_night,Central,none,True,748,3
S009114,U00467,R0098,2025-12-25T09:52:43.870085,breakfast,East,none,True,484,5
S009115,U03905,R0022,2025-12-18T06:32:29.319162,late_night,South,none,True,546,4
S009116,U03402,R0078,2025-12-08T15:56:38.224173,late_night,North,none,False,0,1
S009117,U01054,R0059,2026-01-01T02:56:34.785479,late_night,North,none,True,599,3
S009118,U01528,R0041,2025-12-19T07:49:28.086752,breakfast,Central,none,True,456,2
S009119,U01060,R0014,2025-12-25T12:06:44.162660,lunch,Central,veg,True,1314,6
S009120,U04932,R0079,2025-12-14T09:39:42.065294,breakfast,East,none,True,153,1
S009121,U03317,R0066,2025-12-08T03:21:08.303674,late_night,Central,none,True,1947,7
S009122,U01199,R0090,2025-12-27T20:45:12.569554,dinner,West,none,True,306,2
S009123,U01093,R0044,2025-12-22T10:18:35.931181,breakfast,Central,none,True,833,3
S009124,U00275,R0060,2025-12-24T14:26:38.059399,lunch,West,none,False,0,3
S009125,U00093,R0009,2025-12-10T09:47:35.818729,breakfast,South,veg,True,318,2
S009126,U01109,R0017,2025-12-16T14:39:50.014948,lunch,North,none,True,954,2
S009127,U00103,R0082,2026-01-04T06:39:24.031733,late_night,East,none,True,676,3
S009128,U02329,R0006,2026-01-03T22:53:51.922026,dinner,West,none,True,375,3
S009129,U03897,R0047,2025-12-13T08:16:34.270033,breakfast,Central,none,True,233,1
S009130,U04251,R0066,2025-12-22T17:41:29.047292,late_night,Central,none,True,1594,6
S009131,U01318,R0016,2025-12-11T18:55:50.012329,late_night,East,none,True,653,4
S009132,U01194,R0062,2025-12-26T18:57:46.556318,late_night,Central,none,True,1336,5
S009133,U01041,R0091,2026-01-05T09:37:19.421429,breakfast,Central,none,True,132,2
S009134,U02560,R0064,2025-12-10T20:33:12.628214,dinner,North,veg,True,624,5
S009135,U02629,R0084,2026-01-02T11:50:18.874037,lunch,East,none,False,0,6
S009136,U01834,R0021,2025-12-10T20:32:55.418403,dinner,West,none,True,594,3
S009137,U04055,R0066,2025-12-20T10:45:30.514926,breakfast,Central,veg,True,252,1
S009138,U02740,R0065,2025-12-31T08:21:02.180454,breakfast,East,none,True,304,3
S009139,U03857,R0065,2025-12-03T00:42:09.209606,late_night,East,none,True,289,2
S009140,U03961,R0027,2025-12-30T00:28:41.940797,late_night,South,veg,True,195,3
S009141,U02238,R0011,2025-12-22T11:11:07.280205,lunch,East,non-veg,True,788,3
S009142,U02878,R0019,2025-12-03T17:09:25.209157,late_night,East,non-veg,False,0,2
S009143,U04425,R0073,2025-12-04T12:27:11.060782,lunch,West,none,True,467,4
S009144,U03928,R0099,2025-12-30T08:58:08.476783,breakfast,West,none,True,576,4
S009145,U03312,R0066,2025-12-05T06:33:28.681041,late_night,Central,none,True,269,1
S009146,U03733,R0002,2025-12-19T17:24:51.582074,late_night,East,none,True,464,5
S009147,U01544,R0062,2025-12-21T05:58:32.723471,late_night,Central,none,True,1455,6
S009148,U01555,R0054,2025-12-15T06:59:32.731792,late_night,South,none,True,244,2
S009149,U04634,R0044,2025-12-13T11:26:01.828275,lunch,Central,none,True,1030,3
S009150,U03896,R0019,2025-12-27T21:52:33.893397,dinner,East,none,True,370,3
S009151,U04551,R0006,2025-12-15T02:14:18.986469,late_night,West,non-veg,True,174,1
S009152,U01663,R0044,2025-12-24T02:10:03.264374,late_night,Central,none,True,1476,4
S009153,U03632,R0010,2026-01-04T09:29:03.954308,breakfast,West,none,False,0,2
S009154,U04711,R0094,2025-12-08T00:11:59.936918,late_night,Central,none,True,1032,4
S009155,U04725,R0090,2025-12-11T20:11:33.219104,dinner,West,veg,True,337,2
S009156,U02056,R0088,2025-12-23T05:34:19.460932,late_night,East,none,True,564,4
S009157,U03311,R0095,2025-12-16T15:15:00.611198,late_night,West,none,True,790,4
S009158,U03025,R0002,2025-12-16T01:44:21.279071,late_night,East,none,True,338,3
S009159,U00723,R0036,2025-12-17T05:01:28.450380,late_night,Central,none,False,0,5
S009160,U01583,R0030,2026-01-01T14:28:29.013622,lunch,East,none,True,1128,4
S009161,U03958,R0033,2025-12-14T09:11:48.382381,breakfast,North,none,True,180,1
